"STT","Message","Spam","Ads","Entertainment","App","RealEstale","Villa","Apartment","House","Lots","Financial","Bank","Card","Loans","Promotion","Harm","Scam","MoneyScam","PasswordScam","InfoScam","Virus"
"62","[QC] TRA LOI DUNG TRUNG 20,000
1715: Theo BXH cua Forbes, nguoi dau tien giau nhat the gioi o nuoc nao?
A. Anh
B. My
C. Tay Ban Nha
D. Nhat Ban
Soan A,B,C,D tuong ung voi dap an (10,000d). Tra loi truoc 11:35. De tu choi nhan tin, soan TC gui 9137. Chi tiet LH 19000105 (1.000d/p).","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"63","[QC] TRA LOI DUNG TRUNG 12500d
22:30 23/04, Liverpool vs Crystal Palace. Ban nghi Liverpool se Hoa?
Soan Y de dong y (5000d). Tra loi cau hoi 7 truoc 22:22 21/04. De tu choi nhan tin tu DV Vui cung bong da, soan TC gui 9137. Chi tiet LH 19000105 (1.000d/p).","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"64","Tai khoan cua Quy khach sap het. Soan UT gui 9118 de xac nhan ung 10000d vao tai khoan, phi dich vu 1500d. Chi tiet lien he 198 (mien phi).","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"65","Tai khoan cua Quy khach sap het. De khong bi gian doan lien lac, soan Y gui 511 xac nhan ung 35000 d vao tai khoan, phi dich vu 5250 d. Tien ung va phi se duoc tru vao tai khoan goc trong lan nap tien tiep theo. Chi tiet LH 198 (mien phi).","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"66","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/4. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"67","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/5. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"68","[QC] VIETTEL KM 50% GIA TRI THE NAP ngay 31/5. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"69","[QC] VIETTEL KM 50% GIA TRI THE NAP ngay 30/6. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/7. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"71","[QC] VIETTEL KM 50% GIA TRI THE NAP trong 2 ngay 31/7-1/8. Tien KM khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 14 (0d). Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"72","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 19/8. Tien KM dung de lien lac noi mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 14 (0d) hoac truy cap https://goo.gl/HKNQEu . Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"73","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/9. Tien KM khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 19 (0d). Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"74","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 1/10. Tien KM khong phan biet noi mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 14 (0d) hoac truy cap https://goo.gl/HKNQEu . Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"75","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/10. Tien KM khong phan biet noi mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 14 (0d) hoac truy cap https://goo.gl/HKNQEu . Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"76","[QC] VIETTEL KM 50% GIA TRI TAT CA THE NAP trong ngay 1/11. Tien KM khong phan biet noi mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 14 (0d) hoac truy cap https://goo.gl/HKNQEu . Tu choi QC, soan TC1 gui 199","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"77","[QC] NAP THE TANG luu luong DATA toc do cao (ap dung cho the nap dau tien khi so du TK goc <=10.000d): 50.000d tang 500MB; Tu 50.000d den 100.000d tang 1GB; Tu 100.000d den 200.000d tang 2GB; Nap >200.000d tang 3GB. Luu y: CT chi ap dung voi TB dang su dung goi Data khong gioi han","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"78","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/11. Tien KM khong phan biet noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"79","[QC] VIETTEL KM 50% GIA TRI TAT CA THE NAP trong ngay 01/12. Tien KM khong phan biet noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/12. Tien KM khong phan biet noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"81","[QC] CHAO 2018: VIETTEL KM 50% GIA TRI THE NAP trong ngay 31/12/2017. Tien KM khong phan biet noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"82","[QC] NAP THE TANG dung luong DATA toc do cao khi tai khoan goc cua Quy khach <= 10.000d. Nap the 50.000d TANG 500Mb; Nap the tren 50.000d den 100.000d TANG 1GB; Nap the tren 100.000d den 200.000d tang TANG 2GB; Nap the > 200.000d TANG 3GB. Luu y: CTKM chi ap dung voi TB dang su dung goi Data khong gioi han va ap dung voi the nap dau tien. Dung luong data duoc cong su dung theo chu ky goi Mobile Internet dang su dung. CT ap dung cho thue bao nhan duoc tin nhan nap the tu ngay 6/1- 31/1/2018 (khong ap dung trong ngay KM nap the toan quoc). Chi tiet LH 198 (mien phi).","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"83","[QC] VIETTEL KM 50% GIA TRI THE NAP trong ngay 20/01. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"84","[QC] TANG 50% GIA TRI TAT CA THE NAP trong ngay 2/2/2018. CTKM ap dung tu thoi diem Quy khach nhan duoc tin nhan va cho TB nhan duoc tin nhan. Chi tiet LH 198 (0d). Tu choi QC","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"85","[QC] VIETTEL KM 20% GIA TRI THE NAP trong ngay 20/03. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"86","[QC] VIETTEL KM 20% GIA TRI THE NAP trong ngay 31/03. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"87","[QC] VIETTEL KM 20% GIA TRI THE NAP trong ngay 27/04. Tien KM dung de lien lac noi mang, ngoai mang va khong gioi han thoi gian su dung. Chi tiet goi 197 bam phim 43 (0d) hoac truy cap https://goo.gl/UP8apg . Tu choi QC, soan TC1 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"88","Quy khach dang su dung cac dich vu sau cua MobiFone: FUNRING, GOI QUOC TE IDD & VOIP, MCA, GPRS. De biet them chi tiet cac goi cuoc, Quy khach co the truy cap http://wap.mobifone.com.vn/vas_register/ hoac goi 9090 de duoc giai dap. Tran trong cam on!","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Chung cu ban gia goc 16,2 trieu dong/m2, thanh toan 9 dot, nam ngay tren mat duong Pham Van Dong, Tu Liem, cach Cau Giay 15 phut di xe may. Quy khach vui long lien he 0912.854.345 de duoc tu van mien phi","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"90","Suat Ngoai Giao CC Thang Long Number One, CK 4%. DT 87m, 91m, 116m, 136m…Full Noi That Thong Minh. Gia Tu 3,3Ty/Can. Suat De Oto Mien Phi 800Tr. LH 0916269769","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"91","Nhan Thong tac, Hut Be Phot - Ko Duc Pha Voi Doi Ngu Nhan Vjen C/Ty Ve Sjnh moi Truong D0 Thi HA N0I. Ky Thuat Lam Nghe Lau Lam . lien he 0919416287","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","(VIV2) Dung quen su kien 300 thuong hieu thoi trang,my pham cao cap sale 50%, ngay 15&16/10 tai Ks.Fortuna Ha Noi. LH: 0906852785 Tu choi QC,soan NO gui 9241 ","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"93","300 thuong hieu thoi trang, my pham SALE 50%, 14&15/4 tai Ks.Fortuna Hanoi.Dang ky nhan voucher 500k TAI: oit.Iy/ 2gDc4Ea .Tu choi QC,soan NO gui 9241 ","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"94","ksd: 
NganHang 100% von NN cho vay L/S chi to 6,99%/N on dinh ThapNhat ThiTruong. Thu tuc don gian, tra truoc ko phat phi. E.Thao 0934.120.025 aQfv","1","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"95","19008053 TDXS
-Soi Cau chinh xac
-Cap nhat KO truc tiep
XS MienBac: soap X5MB -> 19008053
SoiCau: CAUMB -> 190080531 Tinh khac: XSHCM. CAUTG..
Gia chi 1000d","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"96","Cung cap gai khu vuc Lang Ha, Nguyen Chi Thanh, Nguyen Trai Ha Dong, tau nhanh 500( chua tinh tien nha nghi) qua dem 1tr500( chua tinh tien nha nghi)","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"97","Can ho DUY NHAT DUOI 1 TY (1-3PN)- Thiet ke Lung tai Mat Tien TT Q2-View Song, Ho Boi .Ngay NVH Q2-Cao Toc Long Thanh.Cach Q1 5p.Vay 70 Tang ngay 130tr. 0902745944","1","1","1","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0"
"98","Mở bán căn hộ Topaz Garden ngay khu vực Tân Phú với giá cực kỳ hấp dẫn
Liên hệ 0916656669","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Cơ hội cho các bác sỹ sỡ hữu một căn hộ giá rẻ mà cao cấp ngay trung tâm Quận Tân Phú với lãi suất vay ưu đãi 5%. Liên hệ 0916656669","1","1","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0"
"100","(QC) Vui Xuan moi cung gia dinh ""an ngon - an sach"": Soan DK AT gui 9209 de nhan li xi MIEN PHI ngay dau to DV mCare, sau KM 2.000d/ ngay. LH:19001745","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"101","Goi cuoc dang su dung cua Quy khach hien tai la 256Kbps/128Kbps. De co them 300MB su dung o toc do toi da, soan tin DK X10 gui 888 (10.000d/tin). Xin cam on","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"102","Goi cuoc MAX Quy khach dang su dung se duoc gia han 2014-03-19 12:01:19.0 tiep then voi dung luong la 600MB va gia goi moi la 70000d, khong co cuoc vuot goi. Neu khong muon gia han, Quy khach soan tin HUY MAX gui 888","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"103","Ban da tang 40000 dong tu Tai khoan cua minh cho Tai khoan chinh cua thue bao 01255018772. Cam an da su dung dich vu 2Friends cua Vinaphone. ","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"104","Goi lai vao so 19002259
De nghe loi nhan roi tra loi e nhe
E H Co qua day BH","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"105","Luc 18h. Nguoi Ban Ten H Da Goi Den 19002166 Nho Gui Den Ban 1 mon qua.Do Ia Ca Khuc Cung La Loi Muon Noi Tu Trai Tim Cua Ban Ay
Goi 19002166 Nghe Tam Su Cua H! ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"106","Ban Ten LINH Muon Lam Ouen Voi Ban Tu Rat Lau Nhung Ko Dam Noi,Hom Nay L nho 19002165 Gui Tang Ban Ca Khue &Tam Su Giau Kin Lau Nay
Goi 19002165 Nghe & Cam Nhan ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"107","Luc 11h 1 Nguoi Ban ten Huyen o SG da goi toi TongDai 19002160 Guj ban mon qua &Ioi nhan ""Minh nho ban""!
>Hay goj: 19002160 de lang nghe loi nhan cua H nhe! ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"108","0912222128=5tr
0912698988=4
0912300366=3.5
0913185188=3.5
0911233238=2
0911111048=2
0942979.579=1,6
900k/so
0911011379
0911774668
0918333458
GOI:0912288788","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Ban Ten H muon lam quen voi ban Rat Lau roi Hnay Ban ay nho 19003493 Tang Ban 1Bai Hat va LoI Nhan
""MINH YEU NHAU DI"" Goi 19003494 Nghe,Va Tam Su Cung Ban Ay! ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"110","Goi lai vao so 19002195. E gui tang mon qua dac Biet. nho nghe loi nhan roi tra loi e nhe. E Th :-*","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"111","Chuc mung ban da dc nguoi ban ten Tr tang bai hat kem loi chuc rat y nghia vao luc 18h45!
> De nghe bai hat +loi chuc y nghia do ban hay go den 19002184 nhe! ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"112","Em L đây. Gọi lại vào số 19004539 em có việc gấp.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"113","Một lời nhắn thoại được ghi âm gửi tới bạn 09XX: Trời lạnh rồi cảm thấy nhớ… cùng bài hát “Qua đêm nay” người ấy gửi tặng bạn. Gọi 19004563 để nghe nhé!","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"114","Gọi lại vào số 19002204 để nghe lời nhắn rồi trả lời em nhé
Em H","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"115","Luc 7h01, Nguoi ban ten T nho19002224 tang ban co SDT:0916896765. 1 Bai Hat & Tam SU cua 1 tinh yeu don phuong den Ban
Goi 19002224 Nghe Bai Hat& Tam Su cua T","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"116","1 Loi nhan thoai duoc ghi am gui toi ban: 916896765
La: Troi lanh roi cam thay..nho..
Cung bai hat QUA DEM NAY nguoi ay gui tang ban
Goi19004563
De nghe nhe","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"117","(ClipXXX)6 Clip 18+ em MyPhuong voi Sep(nghe phe vai) http://clipvn.zapto.org/?o=s","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"118","E Cuong day.Ben em co 8 suat ngoai giao CC Thang Long NumberOne goi Full Noi That Thong Minh+cho de OTO Mien Phi 800tr gia to 3,3ty/can.Goi E so 0943720888 nhe ","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"119","Western Union Thong Bao: So du TK VCB 0100773394507 thay doi +6,500,000VND nhan 300,14USD tu dich vu chuyen tien Western Union. TG: 21h10p. MGD: 98526375 ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"120","(QC) MobiFone thong bao! 
TB 84906679221! Chi can 
soap M gui 9333 ngay bay 
gio ban se nhan co hoi 
duoc nap 100.000 VND 
vao tai khoan dien thoai. 
Tu choi QC soap TC gui 
9241","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"121","(QC) Neu SDT cua ban la 906679221? Ban MAY MAN duoc MIEN PHI hom nay de quay so giai 1,111 ty VND to MOBIFONE khi soan G gui 1111. Tu choi QC soan TC gui 9241","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"122","TB 906679221 - Hay don nhan VAN MAY to MobiFone. Co hoi 100% trung 1,111 ty VND. Hoan toan MIEN PHI horn nay. Soan G gui 1111. Tu choi QC, soan TC gui 9241","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"123","(QC) MobiFone xin Dinh chinh lai tin nhan QC da gui ngay 29/6 nhu sau: TB 906679221 - Hay don nhan VAN MAY to MobiFone. Co hoi trung thuong 1,111 ty VND neu ban tham gia CTKM Ty phu tri thuc. MIEN PHI ngay horn nay. Cac ngay sau: 5.000d/ngay. De tham gia, soan G gui 1111. Tu choi QC, soan TC gui 9241","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"124","[QC] Uu dai 300MB Data toc do cao va giam cuoc goi not mang con 200d/p tru TK goc, su dung den 24h ngay dang ky chi voi 3.000d (gia han hang ngay). Dang ky, soan VT100S gui 109. CT ap dung cho cac TB nhan duoc tin nhan. Chi tiet goi 197 barn phim 872 (Od). Tu choi QC, soan TC2 gui 199.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"125","(QC VMS2) MobiFone tang 30.000 dong & 60 MB neu Ban soan QC gui 9241 de dang ky nhan SMS thong bao KM nap the va cac dich vu tien ich tu MobiFone (Mien phi). Chi tiet goi 9090. TC QC soan TC gui 9241","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"126","*AU-7769*
>4/7 AU da co T.tin NOIBO
*C.Ket>>Da co 1Cap LoVang
*K.DinhTheo la GIAUTO
*Tin chi ApDung cho:01667360880
*DanhTO-GiauTO","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"127","Dziekujemy za aktywacje uslugi MALUCH. Dziennie otrzymasz 3 wiadomosci SMS z krotkimi opowiadaniami (koszt kazdej 3.69zl). Aby zrezygnowac z uslugi i uniknac oplat wyslij SIM.MALUCH na numer 92555","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"128","Witam. Na wstepie przepraszam za klopot ale podczas rejestracji w serwtsie internetowym przez moja nieuwage mom dziecko wpssalo nieprawidlowy numer telefonu 1 SMS dotyczacy rejestracju zamiast do nas zostal wyslany na Pani/Pana numer Czy jest mozliwosc odeslania moj tresci tego SMSa pod moj numer jesli juz dotarl lub dopiero dojdzie?","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"129","Usluga ZAGADKI ala aktywowana. W ciagu tygodnia otrzymasz 2 MMS z zagadkami. Koszt 4,98zl/1 mms. Aby wylaczyc wyslij SMS o tresci AP.KUPKLUCZ na numer 92578. Nastepnie otrzymany kod wyslij pod numer 724429882 w celu weryfikacji dezaktywacji uslugi.","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"130","Danh rieng cho Quy khach, Hay nhanh tay nap the trong 26,27/8/2013 de huong khuyen mai 50% gia tri the nap vao tai khoan KM1 va them uu dai nap the ngay vang (them 50% gia tri the nap). LH: 9090","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"131","CO HOI CUOI CUNG, nap the ngay hom nay de duoc huong khuyen mai 50% gia tri the nap vao tai khoan KM1 va them uu dai nap the ngay vang (them 50% gia tri the nap). LH: 9090","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
